Cluster Index	Value	x	y	z	
1	12.2	129	23	113
1	12.2	101	112	152
1	12.2	3	83	189
1	12.2	196	162	149
1	12.2	172	103	18
1	12.2	191	42	13
1	12.2	144	159	101
1	12.2	194	42	111
1	12.2	75	33	165
1	12.2	62	82	194
1	12.2	161	111	21
1	12.2	14	16	156
1	12.2	18	52	157
1	12.2	155	167	189
1	12.2	6	90	41
1	12.2	36	175	169
1	12.2	133	142	125
1	12.2	63	169	44
1	12.2	7	146	24
1	12.2	38	82	9
1	12.2	174	5	139
1	12.2	150	126	81
1	12.2	57	76	22
1	12.2	7	79	49
1	12.2	22	154	20
1	12.2	153	70	162
1	12.2	145	61	96
1	12.2	155	151	87
1	12.2	80	175	187
1	12.2	195	100	86
1	12.2	108	73	86
1	12.2	23	2	37
1	12.2	168	133	170
1	12.2	60	145	147
1	12.2	161	62	91
1	12.2	130	46	107
1	12.2	136	41	144
1	12.2	168	105	89
1	12.2	188	127	27
1	12.2	11	38	32
1	12.2	89	44	162
1	12.2	118	50	57
1	12.2	146	16	45
1	12.2	130	89	112
1	12.2	129	121	68
1	12.2	183	165	193
1	12.2	17	60	35
1	12.2	67	166	179
1	12.2	159	3	34
1	12.2	6	124	85
1	12.2	151	17	190
1	12.2	2	141	187
1	12.2	156	147	62
1	12.2	61	175	41
1	12.2	64	40	115
1	12.2	68	47	54
1	12.2	94	119	103
1	12.2	21	103	50
1	12.2	137	57	120
1	12.2	73	66	121
1	12.2	6	30	31
1	12.2	51	86	138
1	12.2	195	184	72
1	12.2	17	28	58
1	12.2	127	68	127
1	12.2	32	5	129
1	12.2	111	171	62
1	12.2	62	143	14
1	12.2	45	168	109
1	12.2	182	151	189
1	12.2	150	166	31
1	12.2	174	136	174
1	12.2	92	81	109
1	12.2	25	22	36
1	12.2	106	49	6
1	12.2	153	59	15
1	12.2	3	145	13
1	12.2	124	196	128
1	12.2	52	159	28
1	12.2	30	86	179
1	12.2	21	64	186
1	12.2	40	86	5
1	12.2	56	6	28
1	12.2	110	16	190
1	12.2	97	162	176
1	12.2	116	145	183
1	12.2	38	169	159
1	12.1	55	121	103
1	12.1	15	118	96
1	12.1	188	184	56
1	12.1	195	105	189
1	12.1	76	36	5
1	12.1	194	70	62
1	12.1	137	108	158
1	12.1	55	123	104
1	12.1	17	102	9
1	12.1	54	190	37
1	12.1	45	162	162
1	12.1	3	9	44
1	12.1	190	110	102
1	12.1	60	68	131
1	12.1	167	70	90
1	12.1	7	149	4
1	12.1	44	9	175
1	12.1	85	15	178
1	12.1	69	17	29
1	12.1	191	180	4
1	12.1	117	92	140
1	12.1	53	68	142
1	12.1	159	196	109
1	12.1	20	80	100
1	12.1	34	37	172
1	12.1	108	56	194
1	12.1	181	56	157
1	12.1	123	62	190
1	12.1	100	81	112
1	12.1	171	42	55
1	12.1	135	128	73
1	12.1	4	112	148
1	12.1	197	14	103
1	12.1	196	81	195
1	12.1	126	58	164
1	12.1	196	73	126
1	12.1	141	6	109
1	12.1	66	51	144
1	12.1	171	148	42
1	12.1	33	183	163
1	12.1	63	193	39
1	12.1	118	140	84
1	12.1	125	123	192
1	12.1	73	167	94
1	12.1	45	28	54
1	12.1	62	195	108
1	12.1	107	182	6
1	12.1	83	11	145
1	12.1	60	53	23
1	12.1	146	31	136
1	12.1	35	188	106
1	12.1	5	160	162
1	12.1	133	17	96
1	12.1	5	130	119
1	12.1	90	189	154
1	12.1	160	48	67
1	12.1	56	170	102
1	12.1	77	176	64
1	12.1	38	108	114
1	12.1	195	186	175
1	12.1	35	139	35
1	12.1	157	104	159
1	12.1	98	9	176
1	12.1	158	125	191
1	12.1	145	64	89
1	12.1	171	61	34
1	12.1	57	70	169
1	12.1	4	81	103
1	12.1	106	128	159
1	12.1	15	106	184
1	12.1	75	136	72
1	12.1	158	105	7
1	12.1	104	126	194
1	12.1	165	102	18
1	12.1	106	21	29
1	12.1	114	8	117
1	12.1	43	192	16
1	12.1	90	99	164
1	12.1	75	10	80
1	12.1	89	153	133
1	12.1	47	36	8
1	12.1	73	131	62
1	12.1	34	192	22
1	12.1	172	194	128
1	12.1	171	171	127
1	12.1	43	196	116
1	12.1	56	94	52
1	12.1	105	174	2
1	12.1	193	167	54
1	12.1	65	193	86
1	12.1	195	63	195
1	12.1	196	104	91
1	12.1	55	51	116
1	12.1	159	107	22
1	12.1	195	93	35
1	12.1	12	50	90
1	12.1	115	118	69
1	12.1	146	136	145
1	12.1	184	44	26
1	12.1	108	86	67
1	12.1	187	157	150
1	12.1	6	111	85
1	12.1	10	47	14
1	12.1	77	153	188
1	12.1	84	93	32
1	12.1	52	144	194
1	12.1	58	171	103
1	12.1	100	101	55
1	12.1	87	27	34
1	12.1	195	156	146
1	12.1	171	95	6
1	12.1	131	14	10
1	12.1	122	165	81
1	12.1	24	180	113
1	12.1	186	21	59
1	12.1	128	94	59
1	12.1	71	16	104
1	12.1	163	151	24
1	12.1	172	30	184
1	12.1	190	79	141
1	12.1	130	190	55
1	12.1	155	102	194
1	12.1	27	58	191
1	12.1	73	184	190
1	12.1	80	12	172
1	12.1	25	166	185
1	12.1	56	66	195
1	12.1	5	19	195
1	12.1	26	48	57
1	12.1	29	42	36
1	12.1	110	164	62
1	12.1	44	103	96
1	12.1	103	174	194
1	12.1	133	117	109
1	12.1	192	173	103
1	12.1	60	14	58
1	12.1	37	2	146
1	12.1	109	83	66
1	12.1	33	168	79
1	12.1	3	178	46
1	12.1	113	169	86
1	12.1	145	123	172
1	12.1	112	145	58
1	12.1	60	71	14
1	12.1	23	106	103
1	12.1	19	112	3
1	12.1	10	3	97
1	12.1	83	190	181
1	12.1	56	80	148
1	12.1	167	115	115
1	12.1	145	171	31
1	12.1	3	100	69
1	12.1	166	127	8
1	12.1	91	94	15
1	12.1	141	119	169
1	12.1	80	4	165
1	12.1	102	101	4
1	12.1	198	53	16
1	12.1	8	45	142
1	12.1	139	123	15
1	12.1	182	13	165
1	12.1	132	146	42
1	12.1	136	107	11
1	12.1	143	182	144
1	12.1	123	76	182
1	12.1	189	136	10
1	12.1	56	127	48
1	12.1	38	110	119
1	12.1	96	170	158
1	12.1	40	88	92
1	12.1	135	156	79
1	12.1	158	122	143
1	12.1	28	58	21
1	12.1	165	158	79
1	12.1	151	101	194
1	12.1	141	133	147
1	12.1	151	117	179
1	12.1	110	18	36
1	12.1	132	92	49
1	12.1	78	182	120
1	12.1	77	121	164
1	12.1	168	166	10
1	12.1	116	191	4
1	12.1	119	25	66
1	12.1	50	132	37
1	12.1	50	177	108
1	12.1	189	141	29
1	12.1	145	28	175
1	12.1	138	78	137
1	12.1	78	81	93
1	12.1	2	115	129
1	12.1	127	173	143
1	12.1	54	98	2
1	12.1	196	189	8
1	12.1	196	82	3
1	12.1	56	46	157
1	12.1	3	107	116
1	12.1	98	116	79
1	12.1	70	77	84
1	12.1	40	163	14
1	12.1	123	7	53
1	12.1	161	116	61
1	12.1	173	192	49
1	12.1	164	132	3
1	12.1	42	60	99
1	12.1	13	138	7
1	12.1	60	103	18
1	12.1	79	22	149
1	12.1	73	122	196
1	12.1	11	62	9
1	12.1	35	4	13
1	12.1	28	31	147
1	12.1	39	81	86
1	12.1	2	68	30
1	12.1	76	18	30
1	12.1	85	74	108
1	12.1	56	156	90
1	12.1	139	72	189
1	12.1	90	101	25
1	12.1	105	71	56
1	12.1	94	151	103
1	12.1	74	75	111
1	12.1	194	25	41
1	12.1	144	53	163
1	12.1	20	54	181
1	12.1	181	28	39
1	12.1	85	176	142
1	12.1	189	123	111
1	12.1	12	102	7
1	12.1	107	160	4
1	12.1	85	86	187
1	12.1	32	131	121
1	12.1	38	30	178
1	12.1	130	164	151
1	12.1	98	58	193
1	12.1	64	156	151
1	12.1	168	98	60
1	12.1	191	157	12
1	12.1	13	177	148
1	12.1	175	57	100
1	12	102	87	174
1	12	24	133	164
1	12	134	132	18
1	12	36	107	108
1	12	149	98	105
1	12	143	77	134
1	12	49	150	52
1	12	162	16	108
1	12	192	119	174
1	12	114	147	99
1	12	22	160	20
1	12	195	37	86
1	12	173	28	164
1	12	21	71	173
1	12	153	64	19
1	12	78	88	154
1	12	193	123	98
1	12	167	145	62
1	12	183	107	47
1	12	125	22	99
1	12	190	126	181
1	12	92	111	100
1	12	125	30	98
1	12	115	157	168
1	12	75	89	67
1	12	30	27	97
1	12	51	143	97
1	12	63	150	181
1	12	107	179	98
1	12	88	169	70
1	12	14	96	167
1	12	72	90	71
1	12	156	150	107
1	12	33	52	53
1	12	48	151	31
1	12	101	195	195
1	12	79	140	79
1	12	171	175	96
1	12	18	72	9
1	12	168	150	111
1	12	44	106	180
1	12	23	195	122
1	12	168	57	5
1	12	120	103	79
1	12	46	37	107
1	12	149	12	68
1	12	116	86	90
1	12	62	144	56
1	12	59	39	64
1	12	121	74	94
1	12	123	181	33
1	12	136	171	11
1	12	134	42	26
1	12	115	168	78
1	12	72	34	26
1	12	136	95	178
1	12	154	60	91
1	12	144	146	147
1	12	117	108	96
1	12	98	149	19
1	12	41	161	74
1	12	162	78	26
1	12	19	104	192
1	12	162	81	41
1	12	19	113	195
1	12	45	5	103
1	12	59	17	171
1	12	66	42	61
1	12	43	167	167
1	12	13	134	75
1	12	43	83	56
1	12	25	141	89
1	12	117	55	153
1	12	93	175	75
1	12	167	23	36
1	12	159	33	61
1	12	165	99	19
1	12	57	39	163
1	12	20	103	31
1	12	67	110	37
1	12	58	17	152
1	12	6	95	115
1	12	193	68	128
1	12	28	57	81
1	12	163	157	141
1	12	192	77	49
1	12	127	62	57
1	12	134	146	42
1	12	115	165	53
1	12	43	116	142
1	12	42	153	2
1	12	33	79	64
1	12	74	104	3
1	12	13	2	100
1	12	52	103	197
1	12	162	12	57
1	12	169	160	87
1	12	48	162	104
1	12	73	30	69
1	12	4	42	145
1	12	153	115	20
1	12	86	8	17
1	12	168	129	6
1	12	73	52	154
1	12	164	168	175
1	12	128	73	77
1	12	196	7	149
1	12	24	59	15
1	12	25	181	195
1	12	24	132	89
1	12	171	132	198
1	12	127	3	31
1	12	174	50	129
1	12	72	32	140
1	12	147	113	30
1	12	48	135	40
1	12	23	82	47
1	12	167	53	30
1	12	3	118	192
1	12	20	182	25
1	12	73	90	110
1	12	136	134	102
1	12	15	76	60
1	12	158	91	75
1	12	170	44	68
1	12	126	60	25
1	12	38	136	114
1	12	15	61	109
1	12	14	175	111
1	12	158	14	148
1	12	183	98	13
1	12	113	172	140
1	12	152	59	12
1	12	85	123	185
1	12	45	121	155
1	12	43	138	144
1	12	144	187	26
1	12	88	136	27
1	12	192	80	190
1	12	42	51	181
1	12	87	157	135
1	12	72	9	144
1	12	28	83	90
1	12	136	197	87
1	12	103	96	151
1	12	155	100	159
1	12	173	36	180
1	12	161	9	95
1	12	58	196	188
1	12	179	27	125
1	12	89	21	41
1	12	56	95	56
1	12	84	48	137
1	12	73	29	170
1	12	82	46	86
1	12	162	190	28
1	12	134	59	83
1	12	121	140	54
1	12	126	143	11
1	12	25	103	189
1	12	131	121	64
1	12	4	36	117
1	12	36	95	98
1	12	90	153	175
1	12	65	8	10
1	12	127	68	96
1	12	163	75	89
1	12	114	134	113
1	12	25	102	184
1	12	162	89	150
1	12	26	55	52
1	12	14	17	81
1	12	49	192	29
1	12	145	23	34
1	12	164	193	70
1	12	95	107	164
1	12	178	17	163
1	12	71	26	91
1	12	178	83	56
1	12	126	148	50
1	12	100	16	4
1	12	14	60	92
1	12	110	83	193
1	12	11	186	4
1	12	160	89	101
1	12	99	74	110
1	12	151	91	39
1	12	3	195	30
1	12	90	143	196
1	12	142	40	44
1	12	147	42	71
1	12	102	197	48
1	12	28	169	166
1	12	94	111	15
1	12	123	181	20
1	12	143	120	79
1	12	158	180	120
1	12	140	3	89
1	12	98	195	7
1	12	141	164	145
1	12	163	106	93
1	12	133	15	116
1	12	46	1	108
1	12	155	44	150
1	12	40	68	101
1	12	75	179	173
1	12	163	128	152
1	12	169	70	25
1	11.9	42	129	161
1	11.9	33	23	50
1	11.9	79	45	192
1	11.9	36	145	84
1	11.9	50	31	68
1	11.9	47	194	100
1	11.9	56	57	145
1	11.9	77	177	6
1	11.9	132	15	151
1	11.9	29	164	173
1	11.9	15	56	125
1	11.9	87	112	4
1	11.9	138	84	72
1	11.9	178	131	122
1	11.9	88	169	4
1	11.9	5	93	28
1	11.9	187	122	60
1	11.9	32	38	5
1	11.9	16	116	52
1	11.9	94	134	7
1	11.9	168	115	173
1	11.9	3	171	41
1	11.9	156	127	86
1	11.9	184	54	188
1	11.9	155	194	31
1	11.9	4	26	143
1	11.9	38	4	53
1	11.9	54	65	172
1	11.9	81	110	196
1	11.9	11	55	114
1	11.9	195	127	5
1	11.9	155	132	144
1	11.9	112	41	53
1	11.9	61	152	158
1	11.9	82	15	137
1	11.9	15	156	59
1	11.9	193	5	78
1	11.9	127	125	126
1	11.9	156	39	56
1	11.9	74	5	65
1	11.9	44	75	44
1	11.9	131	196	194
1	11.9	141	54	50
1	11.9	56	52	59
1	11.9	154	25	76
1	11.9	124	158	4
1	11.9	40	146	5
1	11.9	187	186	53
1	11.9	148	93	48
1	11.9	52	28	144
1	11.9	111	107	49
1	11.9	132	120	62
1	11.9	102	21	56
1	11.9	131	18	101
1	11.9	102	22	50
1	11.9	158	120	5
1	11.9	62	105	15
1	11.9	127	3	62
1	11.9	54	28	123
1	11.9	162	140	194
1	11.9	21	93	159
1	11.9	119	160	98
1	11.9	129	168	25
1	11.9	183	160	172
1	11.9	172	126	26
1	11.9	24	12	184
1	11.9	12	190	193
1	11.9	94	16	47
1	11.9	96	95	13
1	11.9	153	195	27
1	11.9	120	8	121
1	11.9	135	33	180
1	11.9	116	60	129
1	11.9	97	68	151
1	11.9	107	105	46
1	11.9	140	25	7
1	11.9	158	61	170
1	11.9	142	18	25
1	11.9	165	183	9
1	11.9	154	53	93
1	11.9	138	81	6
1	11.9	27	155	73
1	11.9	130	164	105
1	11.9	29	140	152
1	11.9	92	36	117
1	11.9	95	129	169
1	11.9	151	191	27
1	11.9	100	23	37
1	11.9	82	105	142
1	11.9	126	60	124
1	11.9	147	139	28
1	11.9	112	4	168
1	11.9	179	118	55
1	11.9	6	46	55
1	11.9	78	41	181
1	11.9	86	57	41
1	11.9	43	174	165
1	11.9	30	2	191
1	11.9	56	31	22
1	11.9	83	166	74
1	11.9	100	26	155
1	11.9	46	85	194
1	11.9	160	139	106
1	11.9	139	78	59
1	11.9	134	133	14
1	11.9	69	50	142
1	11.9	155	46	32
1	11.9	34	99	38
1	11.9	32	79	171
1	11.9	153	16	136
1	11.9	76	39	150
1	11.9	193	194	58
1	11.9	152	122	35
1	11.9	46	133	151
1	11.9	3	51	81
1	11.9	113	194	81
1	11.9	29	148	83
1	11.9	84	143	6
1	11.9	53	192	195
1	11.9	3	109	147
1	11.9	26	160	175
1	11.9	118	85	96
1	11.9	74	176	56
1	11.9	152	173	126
1	11.9	71	184	166
1	11.9	159	105	11
1	11.9	171	150	64
1	11.9	19	49	167
1	11.9	21	179	120
1	11.9	175	190	78
1	11.9	141	187	168
1	11.9	16	92	11
1	11.9	186	195	172
1	11.9	46	94	3
1	11.9	182	50	140
1	11.9	180	115	196
1	11.9	43	127	8
1	11.9	54	137	100
1	11.9	100	173	33
1	11.9	153	51	168
1	11.9	100	43	86
1	11.9	18	64	121
1	11.9	161	159	56
1	11.9	79	84	4
1	11.9	163	137	195
1	11.9	152	164	173
1	11.9	180	122	8
1	11.9	173	135	22
1	11.9	83	11	81
1	11.9	87	7	19
1	11.9	70	122	119
1	11.9	93	132	151
1	11.9	31	153	87
1	11.9	128	120	91
1	11.9	95	112	112
1	11.9	35	67	43
1	11.9	175	148	68
1	11.9	180	34	78
1	11.9	54	140	143
1	11.9	178	125	125
1	11.9	91	132	63
1	11.9	49	156	153
1	11.9	77	33	194
1	11.9	63	50	184
1	11.9	9	163	44
1	11.9	167	50	171
1	11.9	154	155	62
1	11.9	148	161	122
1	11.9	165	165	13
1	11.9	90	41	57
1	11.9	17	184	72
1	11.9	96	111	178
1	11.9	54	124	106
1	11.9	96	129	120
1	11.9	89	93	171
1	11.9	35	55	14
1	11.9	161	172	125
1	11.9	116	25	88
1	11.9	39	25	136
1	11.9	61	21	87
1	11.9	5	106	184
1	11.9	15	133	4
1	11.9	155	80	76
1	11.9	33	159	53
1	11.9	18	119	38
1	11.9	4	183	71
1	11.9	181	177	87
1	11.9	55	191	195
1	11.9	163	59	185
1	11.9	17	56	120
1	11.9	197	185	194
1	11.9	56	30	126
1	11.9	30	133	117
1	11.9	7	24	158
1	11.9	151	74	80
1	11.9	76	44	4
1	11.9	124	163	64
1	11.9	190	159	182
1	11.8	111	108	101
1	11.8	147	123	77
1	11.8	4	12	93
1	11.8	168	74	88
1	11.8	36	79	182
1	11.8	26	68	5
1	11.8	73	26	34
1	11.8	109	5	77
1	11.8	108	111	32
1	11.8	61	57	139
1	11.8	122	187	62
1	11.8	195	158	115
1	11.8	24	151	104
1	11.8	75	9	58
1	11.8	76	36	27
1	11.8	111	151	175
1	11.8	67	10	19
1	11.8	16	103	122
1	11.8	51	99	180
1	11.8	138	56	47
1	11.8	18	10	26
1	11.8	99	49	103
1	11.8	81	12	88
1	11.8	171	13	187
1	11.8	119	37	73
1	11.8	31	5	155
1	11.8	109	191	107
1	11.8	121	73	162
1	11.8	14	150	165
1	11.8	23	70	5
1	11.8	171	166	140
1	11.8	129	177	188
1	11.8	8	16	55
1	11.8	122	136	49
1	11.8	6	197	136
1	11.8	78	101	195
1	11.8	6	173	161
1	11.8	147	12	104
1	11.8	109	85	7
1	11.8	83	166	16
1	11.8	101	160	178
1	11.8	93	86	83
1	11.8	74	80	3
1	11.8	195	32	123
1	11.8	184	155	184
1	11.8	81	3	28
1	11.8	71	37	104
1	11.8	81	83	108
1	11.8	145	114	125
1	11.8	5	193	126
1	11.8	164	96	123
1	11.8	3	119	51
1	11.8	162	134	147
1	11.8	118	10	33
1	11.8	124	128	82
1	11.8	117	149	75
1	11.8	140	166	11
1	11.8	55	6	91
1	11.8	122	152	184
1	11.8	135	115	23
1	11.8	153	20	141
1	11.8	192	155	20
1	11.8	167	188	157
1	11.8	116	118	165
1	11.8	179	23	52
1	11.8	84	20	180
1	11.8	148	197	75
1	11.8	178	3	114
1	11.8	100	19	104
1	11.8	150	180	126
1	11.8	100	121	64
1	11.8	32	120	47
1	11.8	4	108	114
1	11.8	37	81	159
1	11.8	10	130	69
1	11.8	8	129	196
1	11.8	179	95	105
1	11.8	52	55	79
1	11.8	43	64	116
1	11.8	161	125	156
1	11.8	192	111	109
1	11.8	114	96	189
1	11.8	81	128	193
1	11.8	140	183	32
1	11.8	39	126	9
1	11.8	90	50	32
1	11.8	68	14	31
1	11.8	72	126	60
1	11.8	3	148	70
1	11.8	38	83	63
1	11.8	177	25	159
1	11.8	127	88	88
1	11.8	34	104	91
1	11.8	159	184	64
1	11.8	13	101	191
1	11.8	56	88	103
1	11.8	24	64	26
1	11.8	81	157	102
1	11.8	93	193	5
1	11.8	170	108	170
1	11.8	74	185	181
1	11.8	60	133	81
1	11.8	151	76	135
1	11.8	150	156	9
1	11.8	104	134	55
1	11.8	156	111	80
1	11.8	30	71	179
1	11.8	167	51	78
1	11.8	78	143	63
1	11.8	31	155	83
1	11.8	50	152	108
1	11.8	197	122	159
1	11.8	72	128	12
1	11.8	143	188	67
1	11.8	38	107	128
1	11.8	91	47	55
1	11.8	91	171	194
1	11.8	24	68	184
1	11.8	67	188	84
1	11.8	42	166	150
1	11.8	107	48	185
1	11.8	83	183	86
1	11.8	51	98	128
1	11.8	81	98	62
1	11.8	9	42	29
1	11.8	3	94	131
1	11.8	104	63	196
1	11.8	125	192	73
1	11.8	148	195	94
1	11.8	78	14	113
1	11.8	159	124	185
1	11.8	19	180	189
1	11.8	153	174	129
1	11.8	131	47	170
1	11.8	195	133	64
1	11.8	103	4	105
1	11.8	147	58	94
1	11.8	22	111	130
1	11.8	79	11	74
1	11.8	170	120	176
1	11.8	20	58	68
1	11.8	43	15	57
1	11.8	32	194	16
1	11.8	6	91	160
1	11.8	115	124	33
1	11.8	181	158	194
1	11.8	140	79	185
1	11.8	38	104	38
1	11.8	158	46	40
1	11.8	142	166	190
1	11.8	63	185	78
1	11.8	126	194	161
1	11.8	193	93	4
1	11.8	89	133	68
1	11.8	95	150	149
1	11.8	164	137	43
1	11.8	24	188	35
1	11.8	47	31	20
1	11.8	172	85	87
1	11.8	72	35	40
1	11.8	61	77	34
1	11.8	52	174	133
1	11.8	22	7	99
1	11.8	38	17	9
1	11.8	176	181	198
1	11.8	57	32	16
1	11.8	82	119	190
1	11.8	54	8	108
1	11.7	159	96	98
1	11.7	9	93	42
1	11.7	171	137	128
1	11.7	8	123	93
1	11.7	148	112	169
1	11.7	123	110	4
1	11.7	198	112	140
1	11.7	149	176	155
1	11.7	151	146	123
1	11.7	195	70	57
1	11.7	57	138	14
1	11.7	145	60	124
1	11.7	146	111	150
1	11.7	179	5	102
1	11.7	196	180	56
1	11.7	98	183	3
1	11.7	150	9	69
1	11.7	113	181	49
1	11.7	70	193	67
1	11.7	120	190	107
1	11.7	120	149	59
1	11.7	83	34	195
1	11.7	88	195	137
1	11.7	38	90	195
1	11.7	75	35	67
1	11.7	95	77	5
1	11.7	42	48	28
1	11.7	141	49	149
1	11.7	74	81	152
1	11.7	99	167	28
1	11.7	161	67	36
1	11.7	84	118	191
1	11.7	129	141	80
1	11.7	44	76	74
1	11.7	4	115	39
1	11.7	135	62	87
1	11.7	188	44	81
1	11.7	125	88	69
1	11.7	93	3	94
1	11.7	5	145	108
1	11.7	21	54	133
1	11.7	124	139	50
1	11.7	116	111	182
1	11.7	196	28	86
1	11.7	28	106	112
1	11.7	181	174	102
1	11.7	98	160	6
1	11.7	141	110	90
1	11.7	24	5	110
1	11.7	193	45	18
1	11.7	17	168	150
1	11.7	156	65	177
1	11.7	49	11	14
1	11.7	195	68	56
1	11.7	153	148	109
1	11.7	39	129	38
1	11.7	11	42	12
1	11.7	75	193	4
1	11.7	127	7	127
1	11.7	98	195	186
1	11.7	192	34	42
1	11.7	72	60	155
1	11.7	92	72	192
1	11.7	128	58	90
1	11.7	116	110	128
1	11.7	57	32	28
1	11.7	94	128	138
1	11.7	149	84	99
1	11.7	196	135	27
1	11.7	21	63	190
1	11.7	155	100	122
1	11.7	134	80	181
1	11.7	60	45	100
1	11.7	100	95	98
1	11.7	5	132	94
1	11.7	4	125	81
1	11.7	70	92	62
1	11.7	72	90	143
1	11.7	63	91	98
1	11.7	101	94	96
1	11.7	36	152	160
1	11.7	3	150	157
1	11.7	48	119	122
1	11.7	86	61	65
1	11.7	103	115	181
1	11.7	92	196	155
1	11.7	126	128	53
1	11.7	3	182	192
1	11.7	4	152	139
1	11.7	129	31	173
1	11.7	107	195	134
1	11.7	182	199	4
1	11.7	190	150	20
1	11.7	144	3	144
1	11.7	194	43	5
1	11.7	47	176	75
1	11.7	56	100	124
1	11.7	152	195	78
1	11.7	44	12	9
1	11.7	178	155	167
1	11.7	136	130	183
1	11.7	104	136	13
1	11.7	44	11	56
1	11.7	109	57	65
1	11.7	57	62	57
1	11.7	151	189	22
1	11.7	46	186	172
1	11.7	135	93	189
1	11.7	9	4	17
1	11.7	194	171	111
1	11.7	88	2	48
1	11.7	100	150	60
1	11.7	172	93	115
1	11.7	135	155	186
1	11.7	158	176	4
1	11.7	37	51	101
1	11.7	20	137	79
1	11.7	61	167	111
1	11.7	53	22	8
1	11.7	78	158	159
1	11.7	134	100	65
1	11.7	57	101	184
1	11.7	187	188	36
1	11.7	3	85	195
1	11.7	149	27	141
1	11.7	168	194	68
1	11.7	152	22	193
1	11.7	75	193	15
1	11.7	25	6	87
1	11.7	69	132	63
1	11.7	5	56	20
1	11.7	41	186	128
1	11.7	135	108	19
1	11.7	138	88	80
1	11.7	196	7	23
1	11.7	32	140	3
1	11.7	156	79	98
1	11.7	18	99	124
1	11.7	190	145	181
1	11.7	143	141	96
1	11.7	166	99	149
1	11.7	38	37	177
1	11.7	19	16	81
1	11.7	141	128	192
1	11.7	147	134	164
1	11.7	76	27	5
1	11.7	176	88	67
1	11.7	96	117	184
1	11.7	126	119	160
1	11.7	170	35	43
1	11.7	58	148	84
1	11.7	81	4	169
1	11.7	183	90	47
1	11.7	161	72	35
1	11.7	167	191	41
1	11.7	98	58	26
1	11.7	167	149	26
1	11.7	90	145	39
1	11.7	141	7	143
1	11.7	7	6	12
1	11.7	59	172	82
1	11.7	170	27	40
1	11.7	119	22	151
1	11.7	64	38	155
1	11.7	120	10	9
1	11.7	113	30	63
1	11.7	44	170	59
1	11.7	130	19	103
1	11.7	189	45	134
1	11.7	179	83	51
1	11.7	51	6	69
1	11.7	5	84	98
1	11.7	175	177	156
1	11.7	183	51	189
1	11.7	20	104	80
1	11.7	193	152	119
1	11.7	170	93	26
1	11.7	192	116	102
1	11.7	143	14	28
1	11.7	159	21	58
1	11.7	8	147	65
1	11.6	60	105	26
1	11.6	5	149	27
1	11.6	102	115	154
1	11.6	53	41	45
1	11.6	171	27	43
1	11.6	91	144	3
1	11.6	75	11	76
1	11.6	131	40	191
1	11.6	53	178	28
1	11.6	33	13	67
1	11.6	4	27	80
1	11.6	107	52	90
1	11.6	115	22	76
1	11.6	48	78	49
1	11.6	68	133	61
1	11.6	125	132	82
1	11.6	166	158	70
1	11.6	34	83	72
1	11.6	112	18	78
1	11.6	114	103	104
1	11.6	41	177	126
1	11.6	175	63	65
1	11.6	172	29	135
1	11.6	4	165	195
1	11.6	39	108	159
1	11.6	75	52	65
1	11.6	170	64	29
1	11.6	48	162	184
1	11.6	5	49	141
1	11.6	108	109	27
1	11.6	50	58	126
1	11.6	191	126	36
1	11.6	41	190	105
1	11.6	185	83	181
1	11.6	143	14	95
1	11.6	76	72	139
1	11.6	22	90	12
1	11.6	163	182	130
1	11.6	107	85	154
1	11.6	152	162	189
1	11.6	80	193	34
1	11.6	59	162	112
1	11.6	54	115	131
1	11.6	107	90	57
1	11.6	132	184	31
1	11.6	64	138	145
1	11.6	147	129	24
1	11.6	51	15	144
1	11.6	156	156	5
1	11.6	51	195	167
1	11.6	162	166	4
1	11.6	4	190	65
1	11.6	165	198	13
1	11.6	183	41	38
1	11.6	140	46	188
1	11.6	73	175	183
1	11.6	6	66	43
1	11.6	94	180	197
1	11.6	24	137	176
1	11.6	22	60	185
1	11.6	61	80	88
1	11.6	51	154	22
1	11.6	5	5	106
1	11.6	55	54	153
1	11.6	40	144	140
1	11.6	35	71	140
1	11.6	98	164	83
1	11.6	67	135	63
1	11.6	74	82	86
1	11.6	176	25	75
1	11.6	138	92	181
1	11.6	53	59	137
1	11.6	17	116	169
1	11.6	103	82	127
1	11.6	112	174	195
1	11.6	119	124	76
1	11.6	7	101	116
1	11.6	125	67	49
1	11.6	90	51	151
1	11.6	94	95	16
1	11.6	22	72	181
1	11.6	102	68	163
1	11.6	175	42	115
1	11.6	140	17	45
1	11.6	69	178	77
1	11.6	162	25	35
1	11.6	102	42	6
1	11.6	110	10	187
1	11.6	88	34	54
1	11.6	64	79	86
1	11.6	21	136	129
1	11.6	4	118	10
1	11.6	28	160	146
1	11.6	70	185	33
1	11.6	179	19	170
1	11.6	56	91	62
1	11.6	30	126	195
1	11.6	156	21	28
1	11.6	153	192	23
1	11.6	132	179	111
1	11.6	172	55	48
1	11.6	3	116	156
1	11.6	47	85	9
1	11.6	33	125	117
1	11.6	30	179	42
1	11.6	182	56	140
1	11.6	71	176	184
1	11.6	120	174	113
1	11.6	5	182	158
1	11.6	16	33	168
1	11.6	68	179	146
1	11.6	30	139	117
1	11.6	37	103	48
1	11.6	73	70	96
1	11.6	111	6	113
1	11.6	29	69	190
1	11.6	37	2	114
